"FishID","LiftID","Lake","Agency","SpeciesName","SpeciesNumber","SpeciesAbbrev","MeshSizemm","Length(mm)","Weight(g)","R/D","Age","AgeStructure","SexAgency","MaturityAgency","FinClipAgency","A1-A3","A1","A2","A3","A4","B1","B2","B3","B4"
"OMNR_LOA_IA25_TW4_47_091_32","OMNR_LOA_IA25_TW4_47","Ontario","OMNR","Lake whitefish",91,"",1,178,36.4,"D","","A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_47_091_33","OMNR_LOA_IA25_TW4_47","Ontario","OMNR","Lake whitefish",91,"",1,276,143.6,"D","","A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_47_091_34","OMNR_LOA_IA25_TW4_47","Ontario","OMNR","Lake whitefish",91,"",1,204,57,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_47_091_35","OMNR_LOA_IA25_TW4_47","Ontario","OMNR","Lake whitefish",91,"",1,296,199,"D","","A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_47_091_36","OMNR_LOA_IA25_TW4_47","Ontario","OMNR","Lake whitefish",91,"",1,171,39.3,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_48_091_42","OMNR_LOA_IA25_TW4_48","Ontario","OMNR","Lake whitefish",91,"",1,359,293.5,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_48_091_43","OMNR_LOA_IA25_TW4_48","Ontario","OMNR","Lake whitefish",91,"",1,353,292,"D","","A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_081_35","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake trout",81,"",1,386,494,"D","","A","F",NA,"35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_081_36","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake trout",81,"",1,535,1858,"D","","A","F",NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_081_37","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake trout",81,"",1,160,29.9,"D","","A","M",NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_091_38","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake whitefish",91,"",1,438,598,"D","","A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_091_39","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake whitefish",91,"",1,157,22.6,"D","","A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_091_40","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake whitefish",91,"",1,145,17.45,"D","","A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_091_41","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake whitefish",91,"",1,111,6.6,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_42","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,159,22.9,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_43","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,139,17.15,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_44","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,139,16.9,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_45","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,147,20.5,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_46","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,166,30.8,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_47","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,146,21.35,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_48","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,157,25.05,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_49","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,155,23.8,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_50","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,131,14.45,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_51","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,154,23.45,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_52","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,157,26.2,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_53","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,146,22,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_54","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,157,24.9,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_55","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,182,39.6,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_56","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,167,28.95,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_57","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,139,16.4,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_58","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,173,34.9,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_59","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,158,25.3,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_60","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,168,28.7,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_61","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,263,119.85,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_62","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,153,21,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_63","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,158,25.15,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_64","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,150,22,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_65","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,156,25.15,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_66","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,134,15.7,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_67","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,157,24.8,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_68","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,150,19.6,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_69","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,150,19.9,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_70","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,141,18.8,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_71","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,149,20.95,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_72","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,138,16.95,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_73","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,141,19.4,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_74","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,134,15.95,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_75","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,142,18.3,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_76","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,140,16.25,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_49_093_77","OMNR_LOA_IA25_TW4_49","Ontario","OMNR","Lake herring",93,"",1,138,13.85,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_50_081_12","OMNR_LOA_IA25_TW4_50","Ontario","OMNR","Lake trout",81,"",1,427,860,"D","","A","F",NA,"35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_081_84","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake trout",81,"",1,283,275,"D","","A","F",NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_081_85","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake trout",81,"",1,221,101.1,"D","","A","M",NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_081_86","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake trout",81,"",1,370,496,"D","","A","M",NA,"35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_081_87","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake trout",81,"",1,222,103.4,"D","","A","M",NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_081_88","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake trout",81,"",1,205,63.9,"D","","A","F",NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_081_89","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake trout",81,"",1,276,199.8,"D","","A","M",NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_75","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,141,16.3,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_76","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,116,8.15,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_77","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,289,202.5,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_78","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,251,114.1,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_79","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,127,11.6,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_80","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,121,12.8,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_81","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,138,18.1,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_82","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,122,12.3,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_83","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,123,12.3,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_093_74","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake herring",93,"",1,159,32.55,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_091_31","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake whitefish",91,"",1,176,35.8,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_25","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,162,29.9,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_26","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,172,36.2,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_27","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,157,27.95,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_28","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,154,24.75,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_29","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,152,24.7,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_53_091_3","OMNR_LOA_IA25_TW4_53","Ontario","OMNR","Lake whitefish",91,"",1,322,254,"D","","A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_53_091_4","OMNR_LOA_IA25_TW4_53","Ontario","OMNR","Lake whitefish",91,"",1,110,8,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_54_081_1","OMNR_LOA_IA25_TW4_54","Ontario","OMNR","Lake trout",81,"",1,403,590,"D","","A","F",NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_54_081_3","OMNR_LOA_IA25_TW4_54","Ontario","OMNR","Lake trout",81,"",1,320,302,"D","","A","F",NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_67_081_1","OMNR_LOA_IA25_TW4_67","Ontario","OMNR","Lake trout",81,"",1,714,4470,"D","",NA,"F",NA,"15",0,0,0,0,0,0,0,0,0
